813	Lunar Slash	"[#ffc24a]Lunar Slash[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 230% Physical Attack.\nAdditionally, increase the target's damage received by 50% for 2 turns."
814	Blossom Slash	"[#ffc24a]Blossom Slash[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nAdditionally, decrease Recovery Rate for one target or more by 50% for 2 turns and remove buffs."
815	Blossom Slash	"[#ffc24a]Blossom Slash[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack all enemies with 120% Physical Attack.\nAdditionally, decrease Recovery Rate for one target or more by 60% for 2 turns and remove buffs."
816	Blossom Slash	"[#ffc24a]Blossom Slash[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack all enemies with 140% Physical Attack.\nAdditionally, decrease Recovery Rate for one target or more by 80% for 2 turns and remove buffs."
817	Supreme Order	[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 35%.
818	Supreme Order	[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 40%.
819	Supreme Order	[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 50%.
820	Brutal Claw	[#ffc24a]Brutal Claw[#] [#ff6826](Cooldown : 50 Sec)[#]\nAttack an enemy with 150% Physical Attack.\nBlind the target at a certain rate for 2 turns.
821	Brutal Claw	[#ffc24a]Brutal Claw[#] [#ff6826](Cooldown : 49 Sec)[#]\nAttack an enemy with 160% Physical Attack.\nBlind the target at a certain rate for 2 turns.
822	Brutal Claw	[#ffc24a]Brutal Claw[#] [#ff6826](Cooldown : 48 Sec)[#]\nAttack an enemy with 170% Physical Attack.\nBlind the target at a certain rate for 2 turns.
823	Search Vitals	[#ffc24a]Search Vitals[#] [#ff6826](Cooldown : 102 sec)[#]\nIncrease all allies' Critical Rate by 35% for 2 turns.
824	Search Vitals	[#ffc24a]Search Vitals[#] [#ff6826](Cooldown : 102 sec)[#]\nIncrease all allies' Critical Rate by 40% for 2 turns.
825	Search Vitals	[#ffc24a]Search Vitals[#] [#ff6826](Cooldown : 102 sec)[#]\nIncrease all allies' Critical Rate by 50% for 2 turns.
826	Sharp Claw	"[#ffc24a]Sharp Claw[#] [#ff6826](Unique Passive Effect)[#]\nWith a normal attack, Bleed the target with 40% Attack at a certain rate for 2 turns."
827	Sharp Claw	"[#ffc24a]Sharp Claw[#] [#ff6826](Unique Passive Effect)[#]\nWith a normal attack, Bleed the target with 50% Attack at a certain rate for 2 turns."
828	Omni-Energy Blast	[#ffc24a]Omni-Energy Blast[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack all enemies with 65% Physical Attack.\nStun one target or more at a certain rate for 2 turns.
829	Omni-Energy Blast	[#ffc24a]Omni-Energy Blast[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nStun one target or more at a certain rate for 2 turns.
830	Omni-Energy Blast	[#ffc24a]Omni-Energy Blast[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack all enemies with 80% Physical Attack.\nStun one target or more at a certain rate for 2 turns.
831	Omni-Strike	[#ffc24a]Omni-Strike[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack an enemy with 250% Physical Attack.
832	Omni-Strike	[#ffc24a]Omni-Strike[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack an enemy with 350% Physical Attack.
833	Omni-Strike	[#ffc24a]Omni-Strike[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack an enemy with 500% Physical Attack.
834	Trained Iron Body	"[#ffc24a]Trained Iron Body[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Physical Attack by 25% of Defense.\nAdditionally, decrease all Physical damage received for all allies by 20%."
835	Trained Iron Body	"[#ffc24a]Trained Iron Body[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Physical Attack by 30% of Defense.\nAdditionally, decrease all Physical damage received for all allies by 30%."
836	Trained Iron Body	"[#ffc24a]Trained Iron Body[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Physical Attack by 40% of Defense.\nAdditionally, decrease all Physical damage received for all allies by 40%."
837	Nimble Lethal Blow	[#ffc24a]Nimble Lethal Blow[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 65% Physical Attack.\nPiercing guaranteed.
838	Nimble Lethal Blow	[#ffc24a]Nimble Lethal Blow[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nPiercing guaranteed.
839	Nimble Lethal Blow	[#ffc24a]Nimble Lethal Blow[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 80% Physical Attack.\nPiercing guaranteed.
840	Dagger Deluge	[#ffc24a]Dagger Deluge[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 65% Physical Attack.\nBleed one target or more with 35% Attack at a certain rate for 2 turns.
841	Dagger Deluge	[#ffc24a]Dagger Deluge[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nBleed one target or more with 40% Attack at a certain rate for 2 turns.
842	Dagger Deluge	[#ffc24a]Dagger Deluge[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 80% Physical Attack.\nBleed one target or more with 50% Attack at a certain rate for 2 turns.
843	Worn Immortal Ring	[#ffc24a]Worn Immortal Ring[#] [#ff6826](Unique Passive Effect)[#]\nRevive once with 25% HP.
844	Immortal Ring	[#ffc24a]Immortal Ring[#] [#ff6826](Unique Passive Effect)[#]\nRevive once with 50% HP.
845	Luxurious Immortal Ring	[#ffc24a]Luxurious Immortal Ring[#] [#ff6826](Unique Passive Effect)[#]\nRevive once with 100% HP.
846	Worn Life-steal Earrings	"[#ffc24a]Worn Life-steal Earrings[#] [#ff6826](Unique Passive Effect)[#]\nWith a normal attack, Life Steal 10% of the dealt Damage."
847	Life-steal Earrings	"[#ffc24a]Life-steal Earrings[#] [#ff6826](Unique Passive Effect)[#]\nWith a normal attack, Life Steal 20% of the dealt Damage."
848	Luxurious Life-steal Earrings	"[#ffc24a]Luxurious Life-steal Earrings[#] [#ff6826](Unique Passive Effect)[#]\nWith a normal attack, Life Steal 30% of the dealt Damage."
849	Worn Lucky Ring	[#ffc24a]Worn Lucky Ring[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Damage by 10%.
850	Lucky Ring	[#ffc24a]Lucky Ring[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Damage by 20%.
851	Luxurious Lucky Ring	[#ffc24a]Luxurious Lucky Ring[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Damage by 30%.
852	Worn Belt of Fury	[#ffc24a]Worn Belt of Fury[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Damage by 5%.
853	Belt of Fury	[#ffc24a]Belt of Fury[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Damage by 10%.
854	Luxurious Belt of Fury	[#ffc24a]Luxurious Belt of Fury[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Damage by 20%.
855	Worn Protection Ring	[#ffc24a]Worn Protection Ring[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Defense by 5%.
856	Protection Ring	[#ffc24a]Protection Ring[#] [#ff6826](Unique Passive Effect)[#]\nSelf's Defense +10%
857	Luxurious Protection Ring	[#ffc24a]Luxurious Protection Ring[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Defense by 15%.
858	Worn Lucky Earrings	[#ffc24a]Worn Lucky Earrings[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Rate by 5%.
859	Lucky Earrings	[#ffc24a]Lucky Earrings[#] [#ff6826](Unique Passive Effect)[#]\nIncrease self's Critical Rate by 10%.
860	Luxurious Lucky Earrings	[#ffc24a]Luxurious Lucky Earrings[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Rate by 20%.
861	Worn Protection Necklace	[#ffc24a]Worn Protection Necklace[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Block Rate by 5%.
862	Protection Necklace	[#ffc24a]Protection Necklace[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Block Rate by 10%.
863	Luxurious Protection Necklace	[#ffc24a]Luxurious Protection Necklace[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Block Rate by 20%.
864	Worn Necklace of Concentration	[#ffc24a]Worn Necklace of Concentration[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Lethal Attack by 5%.
865	Necklace of Concentration	[#ffc24a]Necklace of Concentration[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Lethal Attack by 10%.
866	Luxurious Necklace of Concentration	[#ffc24a]Luxurious Necklace of Concentration[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Lethal Attack by 20%.
867	Worn Necklace of Revenge	[#ffc24a]Worn Necklace of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Counterattack Rate by 5%.
868	Necklace of Revenge	[#ffc24a]Necklace of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Counterattack Rate by 10%.
869	Luxurious Necklace of Revenge	[#ffc24a]Luxurious Necklace of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Counterattack Rate by 20%.
870	Worn Belt of Nature	[#ffc24a]Worn Belt of Nature[#] [#ff6826](Unique Passive Effect)[#]\nIncrease HP by 5%.
871	Belt of Nature	[#ffc24a]Belt of Nature[#] [#ff6826](Unique Passive Effect)[#]\nIncrease HP by 10%.
872	Luxurious Belt of Nature	[#ffc24a]Luxurious Belt of Nature[#] [#ff6826](Unique Passive Effect)[#]\nIncrease HP by 20%.
873	Annihilate	"[#ffc24a]Annihilate[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 160% Physical Attack.\nAdditionally, decrease the target's Defense by 65% for 2 turns."
874	Annihilate	"[#ffc24a]Annihilate[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nAdditionally, decrease the target's Defense by 70% for 2 turns."
875	Annihilate	"[#ffc24a]Annihilate[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 170% Physical Attack.\nAdditionally, decrease the target's Defense by 80% for 2 turns."
876	Terrain Destruction	"[#ffc24a]Terrain Destruction[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 65% Physical Attack.\nAdditionally, decrease Attack for one target or more by 25% for 2 turns."
877	Terrain Destruction	"[#ffc24a]Terrain Destruction[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nAdditionally, decrease Attack for one target or more by 30% for 2 turns."
878	Terrain Destruction	"[#ffc24a]Terrain Destruction[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 80% Physical Attack.\nAdditionally, decrease Attack for one target or more by 40% for 2 turns."
879	Suppression	[#ffc24a]Suppression[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Critical Rate by 30%.
880	Suppression	[#ffc24a]Suppression[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Critical Rate by 40%.
881	Suppression	[#ffc24a]Suppression[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Critical Rate by 50%.
882	Overwhelming Power	[#ffc24a]Overwhelming Power[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Damage based on the heroes' level difference.\n(This effect only applies in the Arena.)
883	Double Defense	[#ffc24a]Double Defense[#] [#ff6826](Unique Passive Effect)[#]\nReduce damage received based on the heroes' level difference.\n(This effect only applies in the Arena.)
884	Weapon Destruction	[#ffc24a]Weapon Destruction[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Critical Rate by 20%.
885	Sand Spray	[#ffc24a]Sand Spray[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Block Rate by 20%.
886	Protection	[#ffc24a]Protection[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Lethal Attack by 20%.
887	Spiked Shield	[#ffc24a]Spiked Shield[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Counterattack Rate by 20%.
888	Malicious Aura	[#ffc24a]Malicious Aura[#] [#ff6826](Unique Passive Effect)[#]\nDecrease enemies' Recovery Rate by 20%.
889	Chainsaw Blade	[#ffc24a]Chainsaw Blade[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Critical Damage by 20%.
890	Fatigue	[#ffc24a]Fatigue[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' HP by 15%.\n(This does not apply in Raids.)
891	Overpower	[#ffc24a]Overpower[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Physical/Magic Attack by 20%.
892	Corrosive Poison	[#ffc24a]Corrosive Poison[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 20%.
893	Light of the Leader	[#ffc24a]Light of the Leader[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Damage by 20%.
894	Omni-Rubber Duck	[#ffc24a]Omni-Rubber Duck[#] [#ff6826](Cooldown : 72 Sec)[#]\nAttack an enemy with 170% Physical Attack.\nIgnore the target's Defense.
895	Omni-Rubber Duck	[#ffc24a]Omni-Rubber Duck[#] [#ff6826](Cooldown : 72 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nIgnore the target's Defense.
896	Omni-Rubber Duck	[#ffc24a]Omni-Rubber Duck[#] [#ff6826](Cooldown : 72 Sec)[#]\nAttack an enemy with 190% Physical Attack.\nIgnore the target's Defense.
897	Bratatat!	[#ffc24a]Bratatat![#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nDecrease Attack for one target or more by 25% at a certain rate for 2 turns.
898	Bratatat!	[#ffc24a]Bratatat![#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 75% Physical Attack.\nDecrease Attack for one target or more by 30% at a certain rate for 2 turns.
899	Bratatat!	[#ffc24a]Bratatat![#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 85% Physical Attack.\nDecrease Attack for one target or more by 40% at a certain rate for 2 turns.
900	Bluffing	[#ffc24a]Bluffing[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 35%.
901	Bluffing	[#ffc24a]Bluffing[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 40%.
902	Bluffing	[#ffc24a]Bluffing[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 50%.
903	Close-range Blast	"[#ffc24a]Close-range Blast[#] [#ff6826](Cooldown : 105 Sec)[#]\nAttack 3 enemies with 100% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
904	Close-range Blast	"[#ffc24a]Close-range Blast[#] [#ff6826](Cooldown : 105 Sec)[#]\nAttack 3 enemies with 120% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
905	Close-range Blast	"[#ffc24a]Close-range Blast[#] [#ff6826](Cooldown : 105 Sec)[#]\nAttack 3 enemies with 140% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
906	Artillery Support	[#ffc24a]Artillery Support[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nIgnore the targets' Defense.
907	Artillery Support	[#ffc24a]Artillery Support[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack 5 enemies with 80% Physical Attack.\nIgnore the targets' Defense.
908	Artillery Support	[#ffc24a]Artillery Support[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack 5 enemies with 90% Physical Attack.\nIgnore the targets' Defense.
909	Secret Deal	"[#ffc24a]Secret Deal[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 1 turn.\nAdditionally, increase all allies' Critical Rate by 15%."
910	Secret Deal	"[#ffc24a]Secret Deal[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 2 turns.\nAdditionally, increase all allies' Critical Rate by 20%."
911	Secret Deal	"[#ffc24a]Secret Deal[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 3 turns.\nAdditionally, increase all allies' Critical Rate by 30%."
912	100th Day Ring (Damage Boost)	[#ffc24a]100th Day Ring (Damage Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Damage by 2%.
913	100th Day Ring (Defense Boost)	[#ffc24a]100th Day Ring (Defense Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Defense by 2%.
914	100th Day Ring (Critical Hit Boost)	[#ffc24a]100th Day Ring (Critical Hit Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Hit Rate by 2%.
915	100th Day Ring (Block Boost)	[#ffc24a]100th Day Ring (Block Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Block Rate by 2%.
916	100th Day Ring (Lethal Attack Boost)	[#ffc24a]100th Day Ring (Lethal Attack Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Lethal Attack by 2%.
917	100th Day Ring (Counter Boost)	[#ffc24a]100th Day Ring (Counter Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Counterattack Rate by 2%.
918	100th Day Ring (HP Boost)	[#ffc24a]100th Day Ring (HP Boost)[#] [#ff6826](Unique Passive Effect)[#]\nIncrease HP by 2%.
919	Dance of Fire	"[#ffc24a]Dance of Fire[#] [#ff6826](Cooldown : 60 Sec)[#]\nAttack an enemy with 250% Physical Attack.\nAdditionally, decrease the target's Damage & Defense by 65% for 3 turns."
920	Dance of Fire	"[#ffc24a]Dance of Fire[#] [#ff6826](Cooldown : 60 Sec)[#]\nAttack an enemy with 270% Physical Attack.\nAdditionally, decrease the target's Damage & Defense by 70% for 3 turns."
921	Dance of Fire	"[#ffc24a]Dance of Fire[#] [#ff6826](Cooldown : 60 Sec)[#]\nAttack an enemy with 300% Physical Attack.\nAdditionally, decrease the target's Damage & Defense by 80% for 3 turns."
922	Rise! Phoenix!	[#ffc24a]Rise! Phoenix![#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack 3 enemies with 210% Physical Attack.
923	Rise! Phoenix!	[#ffc24a]Rise! Phoenix![#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack 3 enemies with 230% Physical Attack.
924	Rise! Phoenix!	[#ffc24a]Rise! Phoenix![#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack 3 enemies with 250% Physical Attack.
925	Power of Flames	"[#ffc24a]Power of Flames[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 35%.\nRevive once with 60% HP. Also, power up skills for 3 turns."
926	Power of Flames	"[#ffc24a]Power of Flames[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 40%.\nRevive once with 80% HP. Also, power up skills for 3 turns."
927	Power of Flames	"[#ffc24a]Power of Flames[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 50%.\nRevive once with 100% HP. Also, power up skills for 3 turns."
928	Destructive Earthquake	"[#ffc24a]Destructive Earthquake[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 50% Magic Attack.\nAdditionally, Stun one target or more for 2 turns."
929	Destroyer's Breath	"[#ffc24a]Destroyer's Breath[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 50% Magic Attack.\nAdditionally, Burn one target or more with 15% Magic Attack for 2 turns."
930	Destructive Earthquake	"[#ffc24a]Destructive Earthquake[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 50% Magic Attack.\nAdditionally, Stun one target or more for 2 turns."
931	Destroyer's Breath	"[#ffc24a]Destroyer's Breath[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack all enemies with 50% Magic Attack.\nAdditionally, Burn one target or more with 15% Magic Attack for 2 turns."
932	Gaze	"[#ffc24a]Gaze[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 65% Magic Attack.\nPetrify the target at a certain rate for 2 turns, then deal 35% Magic Damage after the 2 turns."
933	Gaze	"[#ffc24a]Gaze[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 70% Magic Attack.\nPetrify the target at a certain rate for 2 turns, then deal 40% Magic Damage after the 2 turns."
934	Gaze	"[#ffc24a]Gaze[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 80% Magic Attack.\nPetrify the target at a certain rate for 2 turns, then deal 50% Magic Damage after the 2 turns."
935	Deadly Poison	[#ffc24a]Deadly Poison[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack all enemies with 65% Magic Attack.\nPoison one target or more with 35% Magic Attack at a certain rate for 2 turns.
936	Deadly Poison	[#ffc24a]Deadly Poison[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack all enemies with 70% Magic Attack.\nPoison one target or more with 40% Magic Attack at a certain rate for 2 turns.
937	Deadly Poison	[#ffc24a]Deadly Poison[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack all enemies with 80% Magic Attack.\nPoison one target or more with 50% Magic Attack at a certain rate for 2 turns.
938	Athena's Curse	[#ffc24a]Athena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Petrify for 2 turns.
939	Athena's Curse	[#ffc24a]Athena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Petrify for 4 turns.
940	Ahtena's Curse	[#ffc24a]Ahtena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Petrify for 6 turns.
941	Ice Splinter	[#ffc24a]Ice Splinter[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 160% Magic Attack.\nChill the target at a certain rate for 2 turns.
942	Ice Splinter	[#ffc24a]Ice Splinter[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 170% Magic Attack.\nChill the target at a certain rate for 2 turns.
943	Ice Splinter	[#ffc24a]Ice Splinter[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 180% Magic Attack.\nChill the target at a certain rate for 2 turns.
944	Blizzard	[#ffc24a]Blizzard[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 65% Magic Attack.\nChill one target or more at a certain rate for 2 turns.
945	Blizzard	[#ffc24a]Blizzard[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 70% Magic Attack.\nChill one target or more at a certain rate for 2 turns.
946	Blizzard	[#ffc24a]Blizzard[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 80% Magic Attack.\nChill one target or more at a certain rate for 2 turns.
947	Ruler of the Tundra	"[#ffc24a]Ruler of the Tundra[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Freeze for 2 turns.\nAdditionally, Freeze the target for 2 turns when you attack with a low chance."
948	Ruler of the Tundra	"[#ffc24a]Ruler of the Tundra[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Freeze for 4 turns.\nAdditionally, Freeze the target for 2 turns when you attack with a high chance."
949	Ruler of the Tundra	"[#ffc24a]Ruler of the Tundra[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Freeze for 6 turns.\nAdditionally, Freeze the target for 2 turns when you attack with a very high chance."
950	Purge	[#ffc24a]Purge[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 160% Magic Attack.\nKill the target at a certain rate after 2 turns.\n(Damage the target with 100% Attack if the target is Immune to all debuffs.)
951	Purge	[#ffc24a]Purge[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 170% Magic Attack.\nKill the target at a certain rate after 2 turns.\n(Damage the target with 100% Attack if the target is Immune to all debuffs.)
952	Purge	[#ffc24a]Purge[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 180% Magic Attack.\nKill the target at a certain rate after 2 turns.\n(Damage the target with 100% Attack if the target is Immune to all debuffs.)
953	God's Judgment	[#ffc24a]God's Judgment[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 180% Magic Attack.
954	God's Judgment	[#ffc24a]God's Judgment[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 200% Magic Attack.
955	God's Judgment	[#ffc24a]God's Judgment[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 230% Magic Attack.
956	Magic Neutralizer	[#ffc24a]Magic Neutralizer[#] [#ff6826](Unique Passive Effect)[#]\nReduce Magic Damage received for all allies by 35%.
957	Magic Neutralizer	[#ffc24a]Magic Neutralizer[#] [#ff6826](Unique Passive Effect)[#]\nReduce Magic Damage received for all allies by 40%.
958	Magic Neutralizer	[#ffc24a]Magic Neutralizer[#] [#ff6826](Unique Passive Effect)[#]\nReduce Magic Damage received for all allies by 50%.
959	Megavolt	[#ffc24a]Megavolt[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 70% Magic Attack.\nElectrify one target or more at a certain rate for 2 turns.
960	Megavolt	[#ffc24a]Megavolt[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 75% Magic Attack.\nElectrify one target or more at a certain rate for 2 turns.
961	Megavolt	[#ffc24a]Megavolt[#] [#ff6826](Cooldown : 85 Sec)[#]\nAttack all enemies with 85% Magic Attack.\nElectrify one target or more at a certain rate for 2 turns.
962	Time Jump	"[#ffc24a]Time Jump[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack all enemies with 70% Magic Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
963	Time Jump	"[#ffc24a]Time Jump[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack all enemies with 75% Magic Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
964	Time Jump	"[#ffc24a]Time Jump[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack all enemies with 85% Magic Attack.\nAdditionally, decrease the buff duration for one target or more by 2 turns."
965	Extra Battery	[#ffc24a]Extra Battery[#] [#ff6826](Unique Passive Effect)[#]\nBecome immune to Physical Damage for 1 turn.
966	Extra Battery	[#ffc24a]Extra Battery[#] [#ff6826](Unique Passive Effect)[#]\nBecome immune to Physical Damage for 2 turns.
967	Extra Battery	[#ffc24a]Extra Battery[#] [#ff6826](Unique Passive Effect)[#]\nBecome immune to Physical Damage for 3 turns.
968	Hell Strike	[#ffc24a]Hell Strike[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 150% Physical Attack.\nKill the target at a certain rate after 2 turns.
969	Hell Strike	[#ffc24a]Hell Strike[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 160% Physical Attack.\nKill the target at a certain rate after 2 turns.
970	Hell Strike	[#ffc24a]Hell Strike[#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack an enemy with 170% Physical Attack.\nKill the target at a certain rate after 2 turns.
971	Soul Slayer	[#ffc24a]Soul Slayer[#] [#ff6826](Cooldown : 36 Sec)[#]\nAttack an enemy with 200% Physical Attack.
972	Soul Slayer	[#ffc24a]Soul Slayer[#] [#ff6826](Cooldown : 36 Sec)[#]\nAttack an enemy with 220% Physical Attack.
973	Soul Slayer	[#ffc24a]Soul Slayer[#] [#ff6826](Cooldown : 36 Sec)[#]\nAttack an enemy with 250% Physical Attack.
974	Demonic Power	"[#ffc24a]Demonic Power[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Critical Rate at a certain rate.\nAdditionally, become Immune to all Magic Damage for 2 turns."
975	Demonic Power	"[#ffc24a]Demonic Power[#] [#ff6826](Unique Passive Effect)[#]\nGreatly increase Critical Rate.\nAdditionally, become Immune to all Magic Damage for 2 turns."
